coda_paper_id,paper_id,coda_data_split,subset,paragraph_num,sentence_num,segment_num,token_num,coda_has_expert_labels,title
10093,4b452b0428ac7d2aaeaa1b4c313e834e2461e11b,train,custom_license,1,8,10,180,FALSE,Function-Based Mutation-Resistant Synthetic Signaling Device Activated by HIV-1 Proteolysis
10094,8cfe567d42fa459cb4364e240ddfe29629d03f85,train,noncomm_use_subset,4,7,12,173,FALSE,The profile of respiratory pathogens in induced sputum of elderly and non-elderly asthmatics
10095,643ce1300f0c4056a709e1b13269a51924960a3a,train,comm_use_subset,4,9,13,204,FALSE,Combination effects of ribavirin and interferons on severe fever with thrombocytopenia syndrome virus infection
10096,ff7d7dea55e89908b0a3935c6e5ce52cd8a165b4,train,comm_use_subset,1,7,11,236,FALSE,Immunomodulatory potential of human adipose mesenchymal stem cells derived exosomes on in vitro stimulated T cells
10097,e93889f254ca3edf65805e46395c1273cdb89b24,train,custom_license,2,8,18,290,FALSE,Postnatal Infections and Immunology Affecting Chronic Lung Disease of Prematurity HHS Public Access Author manuscript
10098,f292235c8719f67efdebdacd495a2131a70b05b8,train,custom_license,2,7,19,208,FALSE,"Wheezing Exacerbations in Early Childhood: Evaluation, Treatment, and Recent Advances Relevant to the Genesis of Asthma"
10099,55c5b8b5ce5fd56dbe10b4cee76c3a66b4cbe4fc,train,custom_license,1,3,5,97,FALSE,
10100,2e7a5d9a03e6fdbce778e489686a2533d47f7463,train,comm_use_subset,1,5,6,168,FALSE,Recent advances in understanding Crimean-Congo hemorrhagic fever virus [version 1; referees: 4 approved]
10101,d5878fe0a378d553186b212eeaadaa60257e933f,train,comm_use_subset,2,6,6,158,FALSE,"Naturally-Occurring Genetic Variants in Human DC-SIGN Increase HIV-1 Capture, Cell-Transfer and Risk of Mother- To-Child Transmission"
10102,3d9b3b664354dc4a88bbb2f2235eb1463f37445f,train,custom_license,1,6,13,161,FALSE,Interferon-Induced Effector Proteins and Hepatitis C Virus Replication
10103,4f8d24c531d2c334969e09e4b5aed66dcc925c4b,train,biorxiv_medrxiv,6,13,22,363,FALSE,"Association of radiologic findings with mortality of patients infected with 2019 novel coronavirus in Wuhan, China"
10104,86d626bc8e5985b1114bc4b6c21b4b8f1b45a64a,train,custom_license,1,8,18,256,FALSE,Molecular characterization of a new PToV strain. Evolutionary implications
10105,e66b5fae547bcc41c1402e6d1fa02c431b1bb407,train,custom_license,1,9,13,240,FALSE,Sequence Analysis of the S3 Gene from a Turkey Reovirus
10106,f2b8aacf202904d7881c95d0823c76cc359fbff8,train,custom_license,2,18,24,338,FALSE,Response of Rat Tracheal Epithelium to Ozone and Oxygen Exposure in Vitro
10107,3d312c9f713033279497546e55cd79f510fe56b7,train,custom_license,4,6,16,230,FALSE,Depression after Exposure to Stressful Events: Lessons Learned from the SARS Epidemic
10108,1ba57b4baac27aad39d47ba69fb7707386a44723,train,custom_license,1,4,8,97,FALSE,Critical overview on the application of sensors and biosensors for clinical analysis
10109,5f7b5b1f4748ede29130df5606fd51f4820edc20,train,comm_use_subset,1,9,12,195,FALSE,Conformational Flexibility of a Short Loop near the Active Site of the SARS-3CLpro is Essential to Maintain Catalytic Activity OPEN
10110,f39a2f9ad39c94a1acaa2e62717165a7970be1f9,train,biorxiv_medrxiv,2,8,14,263,FALSE,A molecular cell atlas of the human lung from single cell RNA sequencing
10111,7b9f9339ac1f541b560e1c3c0ce6697cb8c8cc3b,train,noncomm_use_subset,4,8,13,251,FALSE,Viruses causing lower respiratory symptoms in children younger than 2-years of age: 1 findings from the ORChID birth cohort. 2
10112,50ed5cabf8d74c2a700184f876ad15de2239adfa,train,biorxiv_medrxiv,1,10,18,273,FALSE,An anti-Gn glycoprotein antibody from a convalescent patient potently 2 inhibits the infection of severe fever with thrombocytopenia syndrome virus
10113,2ab40cd143985f0fe1f581a31c3aa4009e94e759,train,comm_use_subset,1,13,20,280,FALSE,Accuracy of dengue clinical diagnosis with and without NS1 antigen rapid test: Comparison between human and Bayesian network model decision
10114,5987ebd97819a666092010461148a60bcaf3740d,train,custom_license,1,10,12,291,FALSE,Complete genome analysis of a SARS-like bat coronavirus identified in the Republic of Korea
10115,66f771f556f5bf13f1c0e9cd165724748dfe796a,train,custom_license,1,4,5,96,FALSE,Identification and sequence determination of the capsid protein gene of human astrovirus serotype 1
10116,0d80c3f53b8900bb8d958492553dc052c2b3c628,train,comm_use_subset,4,10,14,291,FALSE,Journal of Occupational Medicine and Toxicology The role of interleukin-12 in the heavy metal-elicited immunomodulation: relevance of various evaluation methods
10117,e008bb9bd16411df2029bfbfd2df3fef72a7e575,train,noncomm_use_subset,2,16,18,271,FALSE,SYSTEMATIC REVIEW Extreme water-related weather events and waterborne disease
10118,621fb61c827a3f1f0c6c69849319ed45f6dc1f5b,train,comm_use_subset,2,10,28,351,FALSE,influenza season
10119,23198c1a812429ea0867c632e5ad07fa57dc2063,train,custom_license,1,6,8,134,FALSE,Chapter 14 Discovery of Variants Underlying Host Susceptibility to Virus Infection Using Whole-Exome Sequencing
10120,153a9c1bd90f72ada3b85a5d9aa41fb131f97217,train,custom_license,1,6,10,156,FALSE,Basic aspects of immunomodulation through active immunization
10121,05f35dc7cb2959fd68695357a0fd393d3a30df8c,train,custom_license,1,5,8,130,FALSE,Community Acquired Pneumonia Principles of Management Site-of-Care Decisions Patients admitted to the ICU with severe community-acquired pneumonia (CAP) generally fall into one of two categories: (1) those whose
10122,2163c04ce84590325cd254667986080479060491,train,custom_license,1,9,15,212,FALSE,Principles of Virus Structural Organization
10123,59904903cbc8c1b9b25452dcc2d766be940aaac6,train,custom_license,1,13,15,236,FALSE,Replication of feline coronaviruses in peripheral blood monocytes
10124,03b9bd26d49d3aa3b2d7669ad876b676cfd481c1,train,custom_license,1,7,14,226,FALSE,Physiological and molecular triggers for SARS-CoV membrane fusion and entry into host cells
10125,997b681276cfd135c552fbbf4a3a5fe68b2c8a58,train,custom_license,1,6,8,187,FALSE,Phylogeny of SARS-CoV as inferred from complete genome comparison
10126,eb405ffa9d1aa7dda9ac27c432bca8b40db79aa4,train,custom_license,1,3,5,78,FALSE,Complement Receptor 1: Disease associations and therapeutic implications
10127,41ff8966b05ab778bb135d48143800f2792807fa,train,custom_license,1,6,11,141,FALSE,Methodology Report Vaxign: The First Web-Based Vaccine Design Program for Reverse Vaccinology and Applications for Vaccine Development
10128,f084fa3b9768063bc36f08970e7c28a5e3f2f13b,train,custom_license,1,12,14,337,FALSE,The novel hemagglutinin-esterase genes of human torovirus and Breda virus
10129,5ca4d2eeda03583a918d2fd21dc93809cf983178,train,custom_license,1,5,8,138,FALSE,Emerging diseases in Bangladesh: Current microbiological research perspective
10130,7aed42f2e6e3ac608238477c9aa49d1d416afc0c,train,custom_license,1,10,13,219,FALSE,CpG DNA facilitate the inactivated transmissible gastroenteritis virus in enhancing the local and systemic immune response of pigs via oral administration
10131,078ce68375af60f8025ff6c4de79a7ddd927876f,train,custom_license,2,12,14,190,FALSE,"Expression of the Protective Antigen for PEDV in Transgenic Duckweed, Lemna minor"
10132,d3a95f272935fd267310ab6f8fc247b62b531402,train,custom_license,1,7,9,205,FALSE,Polyprotein cleavage mechanism of SARS CoV M pro and chemical modification of the octapeptide
10133,9b5d40c82f807736a65c47b53824f36e220ef9d0,train,comm_use_subset,6,24,35,518,FALSE,"Incidence and Outcomes of Acute Respiratory Distress Syndrome A Nationwide Registry-Based Study in Taiwan, 1997 to 2011"
10134,51b6d9bfc066fc269da4c0bc8c183345bedddb87,train,custom_license,1,10,14,246,FALSE,"Improved detection of HSV by electron microscopy in clinical specimens using ultracentrifugation and cdlloidal gold immunoelectron microscopy: comparison with viral culture atld, cytodiagnosis"
10135,05f1c02ecdb1798e85e750ddfa81ede861f94cf6,train,comm_use_subset,1,9,16,259,FALSE,"The Rescue and Characterization of Recombinant, Microcephaly-Associated Zika Viruses as Single-Round Infectious Particles"
10136,8a9c72c0016381234cd172d2057730ef2b4d723e,train,custom_license,1,11,16,279,FALSE,The TRAPP Complex: Insights into its Architecture and Function NIH Public Access Author Manuscript
10137,3a8f3c3b8c4be0144795e7dc34472a9a7dd35cc5,train,comm_use_subset,1,10,17,323,FALSE,Insights into potential pathogenesis mechanisms associated with Campylobacter jejuni-induced abortion in ewes
10138,0efa3d98b741783872bbc16745f163a27b39a59e,train,noncomm_use_subset,1,5,9,170,FALSE,A strategy to prevent future epidemics similar to the 2019-nCoV outbreak
10139,dfd9b0a30653c19045ee167990de0921cc1f2875,train,custom_license,1,15,24,324,FALSE,Research trends on bats in China: A twenty-first century review
10140,1733b474c13e9d87058b19bfbf59b92ef1ec09e1,train,custom_license,2,25,33,429,FALSE,Rotavirus and Reovirus Modulation of the Interferon Response
10141,f1143e754cc1c67b9e8322fe210c9c5b03096f24,train,custom_license,3,20,40,475,FALSE,"Articles Travel-related infections in mainland China, 2014-16: an active surveillance study"
10142,2c14bb9def85fc037fc05d97c691e5b362ec448b,train,custom_license,3,9,10,136,FALSE,ENZYME-LINKED IMMUNOSORBENT ASSAY FOR THE DETECTION OF THE CORONAVIRUS-LIKE AGENT AND ITS ANTIBODIES IN PIGS WITH PORCINE EPIDEMIC DIARRHEA
10143,acd8d28ae75dc1ec5fea2d767e3158545011c1f7,train,biorxiv_medrxiv,4,34,43,852,FALSE,"Title: 2 The Role of Interleukin-1 cytokine family (IL-1??, IL-37) and interleukin-12 cytokine 3 family (IL-12, IL-35) in eumycetoma infection pathogenesis. Authors 7 Corresponding Author"
10144,9233087a44732e7cb754add5dd568b11f3dd8850,train,noncomm_use_subset,2,10,15,217,FALSE,"Perceived Threat, Risk Perception, and Efficacy Beliefs Related to SARS and Other (Emerging) Infectious Diseases: Results of an International Survey"
10145,b75f738ed440a2a6bd3f129238c0e661024577cb,train,comm_use_subset,1,6,9,179,FALSE,Access to
10146,fb1e6c6515b467e7fb1c0d0e0e5a76a681a3f180,train,custom_license,1,6,11,182,FALSE,"Emerging respiratory tract infections 4 Rapid point of care diagnostic tests for viral and bacterial respiratory tract infections-needs, advances, and future prospects"
10147,d079fb08fd02dcf59cbbe49d3cdc260087ade8a8,train,custom_license,1,8,19,219,FALSE,New markers in pneumonia
10148,b74857d90f24a55cc7f3bdce267b1445c741babf,train,custom_license,2,8,12,212,FALSE,Acute Respiratory Failure and Management Acute Respiratory Failure
10149,f7c19067a96ac610aee8d5c8eb1759f3a7de71fd,train,custom_license,1,8,17,226,FALSE,"The protein structures that shape caspase activity, specificity, activation and inhibition"
10150,94517ea55333e117118ffd20c6f96845a20f2bd3,train,custom_license,2,8,11,179,FALSE,
10151,52c71df13561ced6eeb229ce7dcab93388b83d2f,train,custom_license,1,7,15,206,FALSE,Cathepsin L is required for ecotropic murine leukemia virus infection in NIH3T3 cells
10152,8fddf78a6b3a823c0ebeb2dfbfe274e46fee97f3,train,comm_use_subset,1,11,17,252,FALSE,Brain Meta-Transcriptomics from Harbor Seals to Infer the Role of the Microbiome and Virome in a Stranding Event
10153,71ed265d157f51e91af114a82e6f8ac6b3022a6c,train,custom_license,1,8,8,135,FALSE,Feline Non-suppurative Meningoencephalomyelitis. A Clinical and Pathological Study
10154,7dd49f77c26add2a5aef6d2b4235eacee69b4f84,train,custom_license,1,4,4,54,FALSE,Detection of IgM responses to bovine respiratory syncytial virus by indirect ELISA following experimental infection and reinfection of calves: abolition of false positive and false negative results by pre-treatment of sera with protein-G agarose
10155,9f3ce3644f26781fd3d232942e4b5a36291545b0,train,comm_use_subset,1,15,29,387,FALSE,Interferon-Induced Ifit2/ISG54 Protects Mice from Lethal VSV Neuropathogenesis
10156,fa7541796a3148ced3cb52b777459c801647391d,train,custom_license,1,7,13,190,FALSE,The Journal of Infectious Diseases Receptor Usage of a Novel Bat Lineage C Betacoronavirus Reveals Evolution of Middle East Respiratory Syndrome- Related Coronavirus Spike Proteins for Human Dipeptidyl Peptidase 4 Binding
10157,0ed06e6ddd6b107ca9a79aafe02388132873abe8,train,custom_license,1,10,20,357,FALSE,"Characteristics of oligodeoxyribonucleotides that induce interferon (IFN)-a in the pig and the phenotype of the IFN-a producing cells monocytes (CD3, CD21 and CD14)"
10158,c2d51fee1e73856e4c891437f8349da3eadbe363,train,custom_license,1,15,21,381,FALSE,Clinical study of transcutaneous vaccination using a hydrogel patch for tetanus and diphtheria
10159,4b1bbb4d9b70698a71b99101d3b2c0a8152de9b8,train,custom_license,2,10,19,231,FALSE,"Porcine DC-SIGN: Molecular cloning, gene structure, tissue distribution and binding characteristics ??"
10160,662d865c6858d8e9f3b7f583719579ee0aeabdfb,train,comm_use_subset,1,12,17,324,FALSE,Methicillin-Resistant Staphylococcus aureus (MRSA) Contamination in Bedside Surfaces of a Hospital Ward and the Potential Effectiveness of Enhanced Disinfection with an Antimicrobial Polymer Surfactant
10161,25576dd63e9bdf1bef094279010e378d096d40f2,train,noncomm_use_subset,1,8,11,205,FALSE,The Journal of Infectious Diseases Fully Human Immunoglobulin G From Transchromosomic Bovines Treats Nonhuman Primates Infected With Ebola Virus Makona Isolate
10162,468c4c6661aa11f560cd00a668fa457c473faea7,train,noncomm_use_subset,1,17,28,532,FALSE,The effects of group size and subtherapeutic antibiotic alternatives on growth performance and morbidity of nursery pigs: a model for feed additive evaluation 1
10163,2b7b067b2cf491368ebd8fa1ef9576165c305a57,train,custom_license,1,7,14,237,FALSE,Efficient and rapid protein expression and purification of small high disulfide containing sweet protein brazzein in E. coli
10164,023dff96542ca1e77e3a1d08a2f3893ca1ebc057,train,comm_use_subset,1,7,18,330,FALSE,"Sequences, Annotation and Single Nucleotide Polymorphism of the Major Histocompatibility Complex in the Domestic Cat"
10165,18ad65a3a27ad033c1896a292a5c8e5ba063fa7c,train,custom_license,5,14,20,315,FALSE,"Dogs and Transmission of Infection to Man, ""Respected Member of the Family?"""
10166,4db6c61978a8a6423dcbfec103205962aed2c970,train,noncomm_use_subset,1,10,14,248,FALSE,
10167,e97dc3686befac553f8f1a09459ae59b089b4b8b,train,comm_use_subset,1,10,15,225,FALSE,Proteomic analysis of purified turkey adenovirus 3 virions
10168,93dffbe2dbaf6a930a6ba69004962a4ccc4a4ddb,train,custom_license,1,6,12,189,FALSE,"Occasional review: Infl uenza in COPD: pathogenesis, prevention, and treatment"
10169,293854bf36effa5c8080201deaa19b213d4465c9,train,comm_use_subset,3,12,17,308,FALSE,Effect of facemasks on empathy and relational continuity: a randomised controlled trial in primary care
10170,7e44eec7f6b16c0326b5df826212676d032a0c3b,train,custom_license,1,4,6,113,FALSE,Protein Engineering Strategies for the Development of Viral Vaccines and Immunotherapeutics
10171,403e103aa496e1a37de56fde51173fdee75854fe,train,comm_use_subset,1,10,18,246,FALSE,Aged Mice are More Resistant to Influenza Virus Infection due to Reduced Inflammation and Lung Pathology
10172,c40a9118d8d3ee6a7c768ab81fd4cdd5bd4ee505,train,custom_license,1,3,3,60,FALSE,Developing a hierarchy relation with an expert decision analysis process for selecting the optimal resort type for a Taiwanese international resort park
10173,c3f610266367f07d736c1d744782554e8fc02155,train,custom_license,5,9,20,330,FALSE,The Effect of Inhaled IFN-b on Worsening of Asthma Symptoms Caused by Viral Infections A Randomized Trial
10174,a0916fa29144e650632aba916141809195ab6809,train,comm_use_subset,4,8,12,253,FALSE,An IDEA for Short Term Outbreak Projection: Nearcasting Using the Basic Reproduction Number
10175,fd5b793c46374cb6c07cdac40021ec53e36a94d8,train,custom_license,1,2,3,47,FALSE,Archives of Virology Single Radial Haemolysis for the Determination of Antibody to Reoviruses Brief Report
10176,23a2c32c86891deabe9176b41434f3ed202a5055,train,comm_use_subset,3,13,18,325,FALSE,Long-term bone and lung consequences associated with hospital-acquired severe acute respiratory syndrome: a 15-year follow-up from a prospective cohort study
10177,89860bed01edcabbb95ae9ea724e7f60feac25da,train,custom_license,1,4,6,84,FALSE,
10178,23b41de7e1a2f305de2e2da56ce357d2a168631d,train,custom_license,1,10,14,219,FALSE,Porcine reproductive and respiratory syndrome virus nucleocapsid protein modulates interferon-b production by inhibiting IRF3 activation in immortalized porcine alveolar macrophages
10179,8d852e1ab4ff5a384773c0a02ab5572811e1ff5d,train,custom_license,1,9,15,221,FALSE,"Crystallographic Analysis of the Reaction Cycle of 2?€?,3?€?-Cyclic Nucleotide 3?€?-Phosphodiesterase, a Unique Member of the 2H Phosphoesterase Family"
10180,2a90543a82ae4b2916e12f6294b7a37aa8142942,train,comm_use_subset,2,13,17,333,FALSE,Twelve years' detection of respiratory viruses by immunofluorescence in hospitalised children: impact of the introduction of a new respiratory picornavirus assay
10181,59f495eef3dd030c9e89759bcf3aeb1b0f0dd222,train,custom_license,1,11,16,272,FALSE,Characteristic features and outcomes of severe acute respiratory syndrome found in severe acute respiratory syndrome intensive care unit patients
10182,8d3f0c18b7b274179244f57cd8f66e185a009dd5,train,comm_use_subset,1,8,12,207,FALSE,Antiviral activity of interleukin-11 as a response to porcine epidemic diarrhea virus infection
10183,bef5eccd6cdbe53fa7ca161057d79fbe9bd598f2,train,custom_license,2,12,20,275,FALSE,Imagerie moderne des pneumonies infectieuses aigu??s Modern imaging of acute infectious pneumonia
10184,972f5360164eef72fa134ea0803d852920ee6416,train,custom_license,2,9,13,235,FALSE,Construction of a Large Na??ve Human Phage-Displayed Fab Library Through One-Step Cloning
10185,1cf0ff471514dc73eaa490d65d0d4a35f1345f6e,train,comm_use_subset,3,14,18,346,FALSE,Novel Virus Influenza A (H1N1sw) in South-Eastern
10186,500b4c049ac390f7563ab587d736d4e71d54e173,train,custom_license,1,2,4,67,FALSE,b-amino-alcohol tethered 4-aminoquinoline-isatin conjugates: Synthesis and antimalarial evaluation
10187,5f1378b1fa0165baf6bd31d9e4d0d66d818a37c6,train,comm_use_subset,3,16,24,341,FALSE,Open Access RES EARCH Aerosol influenza transmission risk contours: A study of humid tropics versus winter temperate zone
10188,4cbb452e992c39733bf98350429a20f72bbea481,train,custom_license,1,8,13,221,FALSE,Enhanced immune stimulation by a therapeutic lymphoma tumor antigen vaccine produced in insect cells involves mannose receptor targeting to antigen presenting cells
10189,1819cf6c797a17c0dc82e327816492da606e46c6,train,custom_license,1,4,11,156,FALSE,
10190,e28c79a98180a951328f45026c47641250b9afb7,train,custom_license,1,5,13,234,FALSE,A cloud-compatible bioinformatics pipeline for ultrarapid pathogen identification from next-generation sequencing of clinical samples
10191,286ea79fd5d6c74fc0d6205ffe440abbc42428b7,train,custom_license,1,7,14,185,FALSE,Quantal formation of lentiviruses in cells: segregation of viral glycoproteins to lipid rafts that associate individually with HIV-1 Capsids
10192,d660b285dc058ab74ce51cbd5179e01b9a6e8978,train,comm_use_subset,2,8,16,243,FALSE,Detecting early-warning signals of influenza outbreak based on dynamic network marker
10193,70b51615329fe89b718e0df871d649b989586b05,train,custom_license,1,5,7,155,FALSE,Two Conserved Residues Are Important for Inducing Highly Ordered Membrane Domains by the Transmembrane Domain of Influenza Hemagglutinin
10194,d2305499d3bf58bfa12d1ee95cf63f0a59f1d8b4,train,custom_license,1,7,10,109,FALSE,Thermodynamic modeling of a novel air dehumidification system
10195,f2d1c4e958f633fefcb90c78a29c8c19bb0562ad,train,custom_license,1,3,4,60,FALSE,Sustainability of High-Level Isolation Capabilities among US Ebola Treatment Centers DISPATCHES
10196,303efcb8c5b2c65281962e16039caf0a18acda73,train,noncomm_use_subset,1,6,10,161,FALSE,"Steroid-associated osteonecrosis: Epidemiology, pathophysiology, animal model, prevention, and potential treatments (an overview)-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/)"
10197,a969190e8cae42cb65e639aee83d71d9f78c4dc0,train,comm_use_subset,1,4,8,126,FALSE,Determination of the infectious titer and virulence of an original US porcine epidemic diarrhea virus PC22A strain
10198,eea14a82db80e460ff5860f2b1f009f407ae8a20,train,custom_license,1,11,14,253,FALSE,Glycosylation of the viral attachment protein of avian coronavirus is essential for host cell and receptor binding
10199,0358b4332bab48ae4fdb3612d44dab52bc097744,train,custom_license,1,4,10,88,FALSE,Adjuvant Oils Induce Arthritis in the DA Rat. I. Characterization of the Disease and Evidence for an Immunological Involvement
10200,f2af8027b6801850481d09ad0d4c5eb8e31c7d7f,train,comm_use_subset,2,8,21,329,FALSE,The Evolutionary Dynamics of the Lion Panthera leo Revealed by Host and Viral Population Genomics
10201,18741729ef0307902d9c672918331aca3a9c90fc,train,custom_license,1,5,6,81,FALSE,Generalized dermatitis associated with Malassezia overgrowth in cats: A report of six cases in France
10202,6b3ebb32594707253e29179e7616236fdff6f362,train,comm_use_subset,1,3,6,88,FALSE,One Health (r)Evolution: Learning from the Past to Build a New Future
10203,09715b7726d3d6eae06f7b79e5962448dd11d169,train,custom_license,1,4,7,106,FALSE,"Alisporivir inhibits MERS-and SARS-coronavirus replication in cell culture, but not SARS-coronavirus infection in a mouse model"
10204,6e33bf088cfbcde318f35f3be8dea6810b0b96ce,train,noncomm_use_subset,6,10,14,259,FALSE,Does spatial proximity drive norovirus transmission during outbreaks in hospitals? Title Does spatial proximity drive norovirus transmission during outbreaks in hospitals?
10205,6b4c40fbc8a3565607f435da2b0bc1581e19a7f5,train,custom_license,2,6,8,210,FALSE,Leveraging the Laboratory Response Network Model for the Global Health Security Agenda
10206,e1c6885ff3cb7eded9abdbbebc8e486459265c95,train,comm_use_subset,1,8,11,214,FALSE,Multiplex Evaluation of Influenza Neutralizing Antibodies with Potential Applicability to In-Field Serological Studies
10207,4d71eda036617bbbfc9d6b8b916d94aa4de9a705,train,custom_license,2,7,10,211,FALSE,-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/)
10208,c6d8bc1c51f8962ffbeb497c413e3e5e225b9c3e,train,comm_use_subset,1,5,8,117,FALSE,Picornavirus Subversion of the Autophagy Pathway
10209,0a60911da5cd26b915a667843c296179d810d78e,train,custom_license,1,10,14,233,FALSE,Antihelminthic niclosamide modulates dendritic cells activation and function
10210,d09b79026117ec9faebba46a8d13aa9b23ec751e,train,custom_license,1,5,9,123,FALSE,A Method to Identify p62's UBA Domain Interacting Proteins
10211,968d0b07b0b65a15cedfd2357e3ba9649742836e,train,comm_use_subset,3,15,22,406,FALSE,Novel treatment of severe combined immunodeficiency utilizing ex-vivo T-cell depleted haploidentical hematopoietic stem cell transplantation and CD45RA+ depleted donor lymphocyte infusions
10212,2cc809ed4d5c3640ee2351fdb1876e8ff6c01b51,train,biorxiv_medrxiv,7,16,27,414,FALSE,Title: Feasibility of controlling 2019-nCoV outbreaks by isolation of cases and contacts
10213,a81eea07a9ea0dfffb6ee266358ed09b287df94c,train,custom_license,3,14,24,364,FALSE,Herd level estimation of probability of disease freedom applied on the Norwegian control program for bovine respiratory syncytial virus and bovine coronavirus
10214,787e4e8e3cd12bbcfff3a624fec87466fe122a90,train,custom_license,1,12,19,288,FALSE,In vitro Acquisition and Retention of Low-Pathogenic Avian Influenza H9N2 by Musca domestica (Diptera: Muscidae)
10215,8e67618920b0226e661e20a2c36b4436857d9590,train,comm_use_subset,2,6,12,162,FALSE,Why do I need it? I am not at risk! Public perceptions towards the pandemic (H1N1) 2009 vaccine
10216,d12f22eb235332248406e89f3badacc97a0c2cbc,train,custom_license,5,16,22,305,FALSE,Human-Bat Interactions in Rural West Africa Technical Appendix Supplemental Materials and Methods
10217,5798129b3a4e279c12b7ff13ef9f8739eb214128,train,custom_license,3,22,42,523,FALSE,Diarrhea Leads to Pneumonia and Hematuria in the Intensive Care Unit
10218,0dfb48c89f5609eb7c645aad320b3a2c70d07ec7,train,custom_license,1,6,10,161,FALSE,Interferon and cytokine responses to SARS-coronavirus infection
10219,b4a57c44450bf478f156673eb549da0df83870fa,train,custom_license,4,18,19,292,FALSE,"Clinical Features, Virus Identification and Sinusitis as a Complication of Upper Respiratory Tract Illness in Children Ages 4-7 Years HHS Public Access"
10220,bb5c4bbe0a2382eaf89e509e3f1bd41bdc4b11a0,train,custom_license,6,36,64,1096,FALSE,"3 RTI International Inc., P.O. 12194, 3040 Cornwallis Rd"
10221,fe60210f629f9953405917869332d549f39e5a1b,train,comm_use_subset,2,12,20,382,FALSE,The Structure of a Rigorously Conserved RNA Element within the SARS Virus Genome
10222,c673040445017953c83a1a923916b0cc58599fb5,train,custom_license,3,9,11,209,FALSE,GRAFT LOSS AND CLAD ONSET IS HASTENED BY VIRAL PNEUMONIA AFTER LUNG TRANSPLANTATION
10223,0deff92f9a35367d54f8abe45c8646a88ed38ced,train,custom_license,1,6,8,143,FALSE,Applications of protein microarrays for biomarker discovery
10224,774a7970df0ddaaabb388b675a83cff4077a58e4,train,custom_license,2,11,13,280,FALSE,High Rates of Detection of Respiratory Viruses in the Nasal Washes and Mucosae of Patients with Chronic Rhinosinusitis
10225,7018967c7ebc76e4c6d3decf7e836957ff427602,train,noncomm_use_subset,1,8,15,235,FALSE,Correlation of central venous pressure with venous blood gas analysis parameters; a diagnostic study-NC-ND license (http:// creativecommons.org/licenses/by-nc-nd/4.0/)
10226,51dce3291fc7afaae1c28842c79dc9be97f90ae5,train,comm_use_subset,4,24,51,904,FALSE,Factors Influencing the Response to Infectious Diseases: Focusing on the Case of SARS and MERS in South Korea
10227,4c21beda837ab7d1ee4083c17b5b3355230a3c23,train,custom_license,1,5,5,149,FALSE,A Simulation Framework to Investigate in vitro Viral Infection Dynamics
10228,f7edc70b28157bb0ad0fa543b69cb1a0b1231020,train,custom_license,4,12,19,235,FALSE,Mannose-Binding Lectin and Susceptibility to Schistosomiasis
10229,750abcaef8995ba23c4deed3075af1cd4130dba3,train,custom_license,3,9,15,251,FALSE,Structural proteins of human respiratory coronavirus 0C43
10230,e630b993a9b1eacba99feec2a3849e8133896b7e,train,custom_license,1,11,15,237,FALSE,"Hematological and coagulation profiles in dogs experimentally infected with Angiostrongylus vasorum (Baillet, 1866)"
10231,2431c74630bb92f71e47e7f1c89054cef368ace0,train,comm_use_subset,1,11,14,229,FALSE,
10232,e2e23d6985639b6aa9671a1006fe80a41abded5c,train,noncomm_use_subset,1,4,6,121,FALSE,Specific Asparagine-linked Oligosaccharides Are Not Required for Certain Neuron-Neuron and Neuron-Schwann Cell Interactions
10233,f869e0515c1a31c8d4c1770a053ce1d933c30241,train,comm_use_subset,4,40,64,1062,FALSE,Photodynamic Inactivation of Herpes Simplex Viruses
10234,3e8b91d09f699206189e4a70186e2d7b3dda8ea5,train,custom_license,1,2,2,34,FALSE,Severe Acute Respiratory Syndrome- Related Coronavirus Is Inhibited by Interferon-a
10235,ea2599631be33cfe3ad2e7c0c48273a6048e8ddd,train,custom_license,3,7,10,303,FALSE,The Involvement of Natural Killer Cells in the Pathogenesis of Severe Acute Respiratory Syndrome
10236,522da4df2c31909547ac81763ad28d318fdb88e6,train,biorxiv_medrxiv,5,8,11,162,FALSE,A highly conserved cryptic epitope in the receptor-binding 3 domains of SARS-CoV-2 and SARS-CoV 4 5 6 7
10237,57f469dc08da8f964d6c85c7d90ef62315f14e9d,train,comm_use_subset,1,8,17,236,FALSE,High Throughput Sequencing for Detection of Foodborne Pathogens
10238,e35999b486d9f21bbcf325b4d734ce3ccacb22ac,train,custom_license,1,5,9,120,FALSE,Next-generation sequencing library preparation method for identification of RNA viruses on the Ion Torrent Sequencing Platform
10239,e1371bc7c700d3752ae645755967db504347d87f,train,comm_use_subset,1,4,8,87,FALSE,molecules Bioinformatics Resources and Tools for Phage Display
10240,99878b27abf822d05c58aca2be825dd6652e9551,train,custom_license,1,8,14,209,FALSE,
10241,81bc2f3c1d93804b0abc16686fe66673dda487f7,train,comm_use_subset,1,9,14,241,FALSE,Evolutionary Analysis of the VP1 and RNA-Dependent RNA Polymerase Regions of Human Norovirus GII.P17-GII
10242,1951545d70e8568083cde219d2583c1aae0c4061,train,comm_use_subset,1,7,12,218,FALSE,"Factors responsible for the emergence of arboviruses; strategies, challenges and limitations for their control"
